Unnamed: 0,star_rating,review_title,review_content,date_of_rating,date_of_experience,reviewer_name,num_reviews,country,review_link,profile_link,title_clean,title_clean_lower,content_clean,content_clean_lower
639a98d1d075435bd8dc65e9,5,Soundbetter is awesome,Soundbetter is awesome! I have made so much great music on the platform! Songs that have been streamed millions of times.,2022-12-15T05:47:29.000Z,"December 14, 2022",HS,1,US,https://www.trustpilot.com/reviews/639a98d1d075435bd8dc65e9,https://www.trustpilot.com/users/639a98ba15fd7400124938f2,Soundbetter is awesome,soundbetter is awesome,Soundbetter is awesome! I have made so much great music on the platform! Songs that have been streamed millions of times.,soundbetter is awesome! i have made so much great music on the platform! songs that have been streamed millions of times.
639904b5eb0ad848990a30b2,5,Go the extra mile!!,To make a difference you have to go the extra mile. That's the way I did by booking a professional mixing engineer on SoundBetter. Now blessings are coming from everywhere! DJ Cosmin,2022-12-14T01:03:17.000Z,"December 07, 2022",DJ Cosmin,1,DE,https://www.trustpilot.com/reviews/639904b5eb0ad848990a30b2,https://www.trustpilot.com/users/63990487b9b21d001256dbe6,Go the extra mile!!,go the extra mile!!,To make a difference you have to go the extra mile. That's the way I did by booking a professional mixing engineer on SoundBetter. Now blessings are coming from everywhere! DJ Cosmin,to make a difference you have to go the extra mile. that's the way i did by booking a professional mixing engineer on soundbetter. now blessings are coming from everywhere! dj cosmin
6399031deb0ad848990a2fcc,5,Easy to find many high-quality options,Easy to find many high-quality options.  Helped me feel comfortable working with someone I didn't know yet.,2022-12-14T00:56:29.000Z,"December 13, 2022",A S,2,US,https://www.trustpilot.com/reviews/6399031deb0ad848990a2fcc,https://www.trustpilot.com/users/6155dd3b07f5bf0012e6708f,Easy to find many high-quality options,easy to find many high-quality options,Easy to find many high-quality options.  Helped me feel comfortable working with someone I didn't know yet.,easy to find many high-quality options.  helped me feel comfortable working with someone i didn't know yet.
6398fcc2eb0ad848990a2bf0,5,Song Produced,"I had the opportunity to work with a producer who worked with me on my 1st and 2nd song. Once my 1st was published, we worked on another song and it only took him a week to send the initial draft over and I loved it. I am very new to the music industry and my producer has been trustworthy and honest from the beginning. I will definitely be working with the same producer and SoundBetter again.",2022-12-14T00:56:09.000Z,"December 02, 2022",Alysha Simmons,1,US,https://www.trustpilot.com/reviews/6398fcc2eb0ad848990a2bf0,https://www.trustpilot.com/users/6398fb283fac7f001217dec2,Song Produced,song produced,"I had the opportunity to work with a producer who worked with me on my 1st and 2nd song. Once my 1st was published, we worked on another song and it only took him a week to send the initial draft over and I loved it. I am very new to the music industry and my producer has been trustworthy and honest from the beginning. I will definitely be working with the same producer and SoundBetter again.","i had the opportunity to work with a producer who worked with me on my 1st and 2nd song. once my 1st was published, we worked on another song and it only took him a week to send the initial draft over and i loved it. i am very new to the music industry and my producer has been trustworthy and honest from the beginning. i will definitely be working with the same producer and soundbetter again."
6398ea80d075435bd8dafd13,5,I was hesitant to hire someone on…,"I was hesitant to hire someone on SoundBetter at the beginning. Never heard of it and wasn’t sure about the quality of the talent. After my first project, I know I’ll use SoundBetter for all my songs. I felt the workflow was very carefully crafted to cater musicians and I felt like SoundBetter knew what was next in the process. I recommend it 100%",2022-12-13T23:11:28.000Z,"December 03, 2022",Matt Bogado,4,US,https://www.trustpilot.com/reviews/6398ea80d075435bd8dafd13,https://www.trustpilot.com/users/5acd65c74de5666d34de49cf,I was hesitant to hire someone on…,i was hesitant to hire someone on…,"I was hesitant to hire someone on SoundBetter at the beginning. Never heard of it and wasn’t sure about the quality of the talent. After my first project, I know I’ll use SoundBetter for all my songs. I felt the workflow was very carefully crafted to cater musicians and I felt like SoundBetter knew what was next in the process. I recommend it 100%","i was hesitant to hire someone on soundbetter at the beginning. never heard of it and wasn’t sure about the quality of the talent. after my first project, i know i’ll use soundbetter for all my songs. i felt the workflow was very carefully crafted to cater musicians and i felt like soundbetter knew what was next in the process. i recommend it 100%"
6398c296eb0ad8489909ee09,4,Matching talented musicians to enhance your music,Soundbetter gives examples of theirs clients work and ability to match your requirements to your musical project Some times they are not exactly as heard but one instance I had they put it right and I got a refund,2022-12-13T20:21:10.000Z,"November 21, 2022",Ben Robinson,2,GB,https://www.trustpilot.com/reviews/6398c296eb0ad8489909ee09,https://www.trustpilot.com/users/6398c266ddb4410016b47030,Matching talented musicians to enhance your music,matching talented musicians to enhance your music,Soundbetter gives examples of theirs clients work and ability to match your requirements to your musical project Some times they are not exactly as heard but one instance I had they put it right and I got a refund,soundbetter gives examples of theirs clients work and ability to match your requirements to your musical project some times they are not exactly as heard but one instance i had they put it right and i got a refund
6398c0ced075435bd8dacb86,5,Great service for music industry,Great service for music industry. Recently I found the mastering man I needed on this platform that I have been using for long time,2022-12-13T20:13:34.000Z,"December 04, 2022",Giovanni Traverso,6,IT,https://www.trustpilot.com/reviews/6398c0ced075435bd8dacb86,https://www.trustpilot.com/users/5a13fd9b0000ff000ae58ba6,Great service for music industry,great service for music industry,Great service for music industry. Recently I found the mastering man I needed on this platform that I have been using for long time,great service for music industry. recently i found the mastering man i needed on this platform that i have been using for long time
6398bf86eb0ad8489909e982,5,"The best music marketplace to make your song ""SoundBetter""!","SoundBetter is my favourite music marketplace!I love it both as a Premium Provider and as a Client.I recently completed a special project, it was an original song I wrote and I wanted to bring it to the next level.Thanks to SoundBetter I found an amazing producer and an amazing singer/vocal editor who recorded amazing backing vocals on top of the amazing instrumental I got from the producer. Both amazing talents who really made my song amazing. Their support is also super professional and kind, and quick to reply via the super handy chat!SoundBetter is a dream!Highly recommended, thank you!!!",2022-12-13T20:08:06.000Z,"December 04, 2022",Emilio Lanza,5,IT,https://www.trustpilot.com/reviews/6398bf86eb0ad8489909e982,https://www.trustpilot.com/users/603fb06d29773c00194cfb7b,"The best music marketplace to make your song ""SoundBetter""!","the best music marketplace to make your song ""soundbetter""!","SoundBetter is my favourite music marketplace!I love it both as a Premium Provider and as a Client.I recently completed a special project, it was an original song I wrote and I wanted to bring it to the next level.Thanks to SoundBetter I found an amazing producer and an amazing singer/vocal editor who recorded amazing backing vocals on top of the amazing instrumental I got from the producer. Both amazing talents who really made my song amazing. Their support is also super professional and kind, and quick to reply via the super handy chat!SoundBetter is a dream!Highly recommended, thank you!!!","soundbetter is my favourite music marketplace!i love it both as a premium provider and as a client.i recently completed a special project, it was an original song i wrote and i wanted to bring it to the next level.thanks to soundbetter i found an amazing producer and an amazing singer/vocal editor who recorded amazing backing vocals on top of the amazing instrumental i got from the producer. both amazing talents who really made my song amazing. their support is also super professional and kind, and quick to reply via the super handy chat!soundbetter is a dream!highly recommended, thank you!!!"
6398a68dd075435bd8daa500,5,I love soundbetter it helps me find…,I love soundbetter it helps me find everything from music to writers. They are affordable and on time,2022-12-13T18:21:33.000Z,"December 11, 2022",Fly Kid Music Group,1,US,https://www.trustpilot.com/reviews/6398a68dd075435bd8daa500,https://www.trustpilot.com/users/6398a681a77a7000123a4ced,I love soundbetter it helps me find…,i love soundbetter it helps me find…,I love soundbetter it helps me find everything from music to writers. They are affordable and on time,i love soundbetter it helps me find everything from music to writers. they are affordable and on time
6398a025eb0ad8489909baec,5,Great easy service,Great easy service. Whole process was very straight forward and communication with the artist was easy.,2022-12-13T17:54:13.000Z,"December 13, 2022",Manuel J. Waldner,3,GB,https://www.trustpilot.com/reviews/6398a025eb0ad8489909baec,https://www.trustpilot.com/users/6398a01da77a7000123a48d1,Great easy service,great easy service,Great easy service. Whole process was very straight forward and communication with the artist was easy.,great easy service. whole process was very straight forward and communication with the artist was easy.
63989ee8eb0ad8489909b93f,5,"Great service, a pool of talent waiting to be unleashed!",I have used Sound better for mastering three of my tracks now. Website is very easy to navigate and there's plenty of experienced and talented people on there to help you achieve whatever you're after. Never had any problems all transactions and deals went smoothly.,2022-12-13T17:48:56.000Z,"December 13, 2022",James Clark,1,GB,https://www.trustpilot.com/reviews/63989ee8eb0ad8489909b93f,https://www.trustpilot.com/users/5cb3368c2d7a956f4303ca60,"Great service, a pool of talent waiting to be unleashed!","great service, a pool of talent waiting to be unleashed!",I have used Sound better for mastering three of my tracks now. Website is very easy to navigate and there's plenty of experienced and talented people on there to help you achieve whatever you're after. Never had any problems all transactions and deals went smoothly.,i have used sound better for mastering three of my tracks now. website is very easy to navigate and there's plenty of experienced and talented people on there to help you achieve whatever you're after. never had any problems all transactions and deals went smoothly.
6388e8ad252cba2c02ea3ef3,1,I cannot recommend this website at all,"I cannot recommend this website at all. In short, I did not receive what I ordered. I was supposed to receive 2 more free revisions once I paid the full purchase price. Stupidly, I paid the full purchase price and I ended up not receiving a single revision. The seller then just looked for reasons to get rid of me quickly. Soundbetter does not interfere or care about anything when there are problems. I can only advise everyone to keep their hands off Soundbetter, there are far better providers, where you can even find the same sellers, who sometimes even offer much better prices than on Soundbetter. I thought on Soundbetter only professionals would be on the road, but that is not the case. Conclusion: Much too expensive and no protection, if there is a problem between buyer and seller. Although I was able to prove by screenshots and email logs that I did not receive what I ordered and there was no revision afterwards, my application for buyer protection at PayPal was also rejected, with the reasoning that I had received something.",2022-12-01T19:47:25.000Z,"November 02, 2022",Stefanie,1,DE,https://www.trustpilot.com/reviews/6388e8ad252cba2c02ea3ef3,https://www.trustpilot.com/users/6388e8a16177160013534b1c,I cannot recommend this website at all,i cannot recommend this website at all,"I cannot recommend this website at all. In short, I did not receive what I ordered. I was supposed to receive 2 more free revisions once I paid the full purchase price. Stupidly, I paid the full purchase price and I ended up not receiving a single revision. The seller then just looked for reasons to get rid of me quickly. Soundbetter does not interfere or care about anything when there are problems. I can only advise everyone to keep their hands off Soundbetter, there are far better providers, where you can even find the same sellers, who sometimes even offer much better prices than on Soundbetter. I thought on Soundbetter only professionals would be on the road, but that is not the case. Conclusion Much too expensive and no protection, if there is a problem between buyer and seller. Although I was able to prove by screenshots and email logs that I did not receive what I ordered and there was no revision afterwards, my application for buyer protection at PayPal was also rejected, with the reasoning that I had received something.","i cannot recommend this website at all. in short, i did not receive what i ordered. i was supposed to receive 2 more free revisions once i paid the full purchase price. stupidly, i paid the full purchase price and i ended up not receiving a single revision. the seller then just looked for reasons to get rid of me quickly. soundbetter does not interfere or care about anything when there are problems. i can only advise everyone to keep their hands off soundbetter, there are far better providers, where you can even find the same sellers, who sometimes even offer much better prices than on soundbetter. i thought on soundbetter only professionals would be on the road, but that is not the case. conclusion much too expensive and no protection, if there is a problem between buyer and seller. although i was able to prove by screenshots and email logs that i did not receive what i ordered and there was no revision afterwards, my application for buyer protection at paypal was also rejected, with the reasoning that i had received something."
634a37af377e522e314f89b8,1,No customer service support.,"The customer service on this website is completely unhelpful to non-existent. I'm always forced to deal with any issues myself and sort out the situation by myself, as their agents never reach out to you or if they do, they eventually stop responding after the second email. Also, it seems like they only have one customer service agent, as the same guy always reaches out. There's never anyone new that responds to my issues, which is very weird. Neither can I reach out to them via phone call. I'm still sadly waiting on a response.",2022-10-15T06:31:43.000Z,"October 10, 2022",Michelle P.,46,DE,https://www.trustpilot.com/reviews/634a37af377e522e314f89b8,https://www.trustpilot.com/users/598608300000ff000ab7e751,No customer service support.,no customer service support.,"The customer service on this website is completely unhelpful to non-existent. I'm always forced to deal with any issues myself and sort out the situation by myself, as their agents never reach out to you or if they do, they eventually stop responding after the second email. Also, it seems like they only have one customer service agent, as the same guy always reaches out. There's never anyone new that responds to my issues, which is very weird. Neither can I reach out to them via phone call. I'm still sadly waiting on a response.","the customer service on this website is completely unhelpful to non-existent. i'm always forced to deal with any issues myself and sort out the situation by myself, as their agents never reach out to you or if they do, they eventually stop responding after the second email. also, it seems like they only have one customer service agent, as the same guy always reaches out. there's never anyone new that responds to my issues, which is very weird. neither can i reach out to them via phone call. i'm still sadly waiting on a response."
633fa3ae350baeeabe631ebe,5,Production & Art Work,I have been working with one particular producer for the past 2 years. He introduced me to your site as his preferred option for payments and keeping in touch. I have found it easy to use both in ease of payments and keeping a record of our correspondence.My experience has included Production of my songs and art work.,2022-10-07T05:57:34.000Z,"August 22, 2022",Lois Jones,1,NZ,https://www.trustpilot.com/reviews/633fa3ae350baeeabe631ebe,https://www.trustpilot.com/users/633fa398f08a6b00140a7cf6,Production & Art Work,production & art work,I have been working with one particular producer for the past 2 years. He introduced me to your site as his preferred option for payments and keeping in touch. I have found it easy to use both in ease of payments and keeping a record of our correspondence.My experience has included Production of my songs and art work.,i have been working with one particular producer for the past 2 years. he introduced me to your site as his preferred option for payments and keeping in touch. i have found it easy to use both in ease of payments and keeping a record of our correspondence.my experience has included production of my songs and art work.
633f8a15350baeeabe631a1d,4,Used for Session Players and Planning on Continuing,"I've hired several session players for my recordings and all have been very skilled, professional and accommodating.  I was able to inexpensively find orchestral players for my recordings and the set up for the most part worked quite well.  I will continue to use this site, though the web designers could make a few site improvements, both technical and informational,  which is why I did not give 5 stars.  Hopefully they'll get there...",2022-10-07T04:08:21.000Z,"October 03, 2022",Greg Host,1,US,https://www.trustpilot.com/reviews/633f8a15350baeeabe631a1d,https://www.trustpilot.com/users/633f89ed64bd5f0011d03a67,Used for Session Players and Planning on Continuing,used for session players and planning on continuing,"I've hired several session players for my recordings and all have been very skilled, professional and accommodating.  I was able to inexpensively find orchestral players for my recordings and the set up for the most part worked quite well.  I will continue to use this site, though the web designers could make a few site improvements, both technical and informational,  which is why I did not give 5 stars.  Hopefully they'll get there...","i've hired several session players for my recordings and all have been very skilled, professional and accommodating.  i was able to inexpensively find orchestral players for my recordings and the set up for the most part worked quite well.  i will continue to use this site, though the web designers could make a few site improvements, both technical and informational,  which is why i did not give 5 stars.  hopefully they'll get there..."
633f7e33b67840c2ab2a6c2b,5,Looking for a Producer/Engineer to UPDATE my sound!,"Looking for a POP Producer/Engineer to update my sound. I looked at several producers and decided to give Kevin Cho a try. I had never used this platform before, but it has a lot of the right elements that built helped me make a decision quickly.The producer is very responsive, professional, talented, and cares about the best outcome for my project. I will use this platform and Kevin Cho again in the very near future!",2022-10-07T03:17:39.000Z,"October 03, 2022",Roni Nash,1,US,https://www.trustpilot.com/reviews/633f7e33b67840c2ab2a6c2b,https://www.trustpilot.com/users/633f7e17702ffa0013e05166,Looking for a Producer/Engineer to UPDATE my sound!,looking for a producer/engineer to update my sound!,"Looking for a POP Producer/Engineer to update my sound. I looked at several producers and decided to give Kevin Cho a try. I had never used this platform before, but it has a lot of the right elements that built helped me make a decision quickly.The producer is very responsive, professional, talented, and cares about the best outcome for my project. I will use this platform and Kevin Cho again in the very near future!","looking for a pop producer/engineer to update my sound. i looked at several producers and decided to give kevin cho a try. i had never used this platform before, but it has a lot of the right elements that built helped me make a decision quickly.the producer is very responsive, professional, talented, and cares about the best outcome for my project. i will use this platform and kevin cho again in the very near future!"
633f519a350baeeabe630b6c,5,Soundbetter is an amazing platform that…,Soundbetter is an amazing platform that brings the music industry to the locals in a way.,2022-10-07T00:07:22.000Z,"September 20, 2022",Curtis  Brantley,3,US,https://www.trustpilot.com/reviews/633f519a350baeeabe630b6c,https://www.trustpilot.com/users/58d0a83b0000ff000a83c058,Soundbetter is an amazing platform that…,soundbetter is an amazing platform that…,Soundbetter is an amazing platform that brings the music industry to the locals in a way.,soundbetter is an amazing platform that brings the music industry to the locals in a way.
633f4e3ab67840c2ab2a5e61,5,SoundBetter helped me take my song to the next level,"SoundBetter helped me take my song to the next level. I found some amazing vocalists and instrumental musicians to work with through this site, some have worked with big name performers, and all were very professional. This site helps both sides collaborate and simplifies the payment with confidence in that the the artist gets paid, and I get my professional tracks.",2022-10-06T23:52:58.000Z,"September 30, 2022",Gary Sutcliffe,2,AU,https://www.trustpilot.com/reviews/633f4e3ab67840c2ab2a5e61,https://www.trustpilot.com/users/633f4e0ef08a6b00140a5d9f,SoundBetter helped me take my song to the next level,soundbetter helped me take my song to the next level,"SoundBetter helped me take my song to the next level. I found some amazing vocalists and instrumental musicians to work with through this site, some have worked with big name performers, and all were very professional. This site helps both sides collaborate and simplifies the payment with confidence in that the the artist gets paid, and I get my professional tracks.","soundbetter helped me take my song to the next level. i found some amazing vocalists and instrumental musicians to work with through this site, some have worked with big name performers, and all were very professional. this site helps both sides collaborate and simplifies the payment with confidence in that the the artist gets paid, and i get my professional tracks."
633f25a1b67840c2ab2a3fed,5,The Produce Aisle,"My EP project is ""in the can,"" ready for final tweaks and polishing. Lorene Anderson (The Produce Aisle) was quick, efficient, and highly creative in making my songs come alive, working with me every step of the way. I highly recommend The Produce Aisle!",2022-10-06T20:59:45.000Z,"October 06, 2022",Eugene,2,US,https://www.trustpilot.com/reviews/633f25a1b67840c2ab2a3fed,https://www.trustpilot.com/users/5b50024c4de5666d34b74d7f,The Produce Aisle,the produce aisle,"My EP project is ""in the can,"" ready for final tweaks and polishing. Lorene Anderson (The Produce Aisle) was quick, efficient, and highly creative in making my songs come alive, working with me every step of the way. I highly recommend The Produce Aisle!","my ep project is ""in the can,"" ready for final tweaks and polishing. lorene anderson (the produce aisle) was quick, efficient, and highly creative in making my songs come alive, working with me every step of the way. i highly recommend the produce aisle!"
633f22fcb67840c2ab2a3d38,5,"Excellent site, easy to use, amazing musicians","SoundBetter has worked very well for me, I'm found multiple musicians and engineers to work with and the system is easy and straightforward. Support responded fairly quickly when I needed to adjust my account profile. The providers on there are very high quality.",2022-10-06T20:48:28.000Z,"October 01, 2022",Jamey Creates,1,US,https://www.trustpilot.com/reviews/633f22fcb67840c2ab2a3d38,https://www.trustpilot.com/users/633f22f164bd5f0011d0078e,"Excellent site, easy to use, amazing musicians","excellent site, easy to use, amazing musicians","SoundBetter has worked very well for me, I'm found multiple musicians and engineers to work with and the system is easy and straightforward. Support responded fairly quickly when I needed to adjust my account profile. The providers on there are very high quality.","soundbetter has worked very well for me, i'm found multiple musicians and engineers to work with and the system is easy and straightforward. support responded fairly quickly when i needed to adjust my account profile. the providers on there are very high quality."
633f1b3d350baeeabe62e0ce,5,SoundBetter Is a Great Service,"I have worked with Artists through SoundBetter about 4 times now. Each experience has been happy and productive. The quality of talent represented by SoundBetter is top notch. Finally, an average Producer like me has access to world class musicians at a reasonable cost. I don't have to pay for studio time, Engineers, cartage, Assistants or Spouses. The website is very straight forward and easy to navigate and the Artist's page is detailed and informative. I think this is the best musical service to come along since Starbucks. Do not hesitate to dive in.",2022-10-06T20:15:25.000Z,"September 29, 2022",Ron,1,US,https://www.trustpilot.com/reviews/633f1b3d350baeeabe62e0ce,https://www.trustpilot.com/users/633f1b1b6c9655001285ea94,SoundBetter Is a Great Service,soundbetter is a great service,"I have worked with Artists through SoundBetter about 4 times now. Each experience has been happy and productive. The quality of talent represented by SoundBetter is top notch. Finally, an average Producer like me has access to world class musicians at a reasonable cost. I don't have to pay for studio time, Engineers, cartage, Assistants or Spouses. The website is very straight forward and easy to navigate and the Artist's page is detailed and informative. I think this is the best musical service to come along since Starbucks. Do not hesitate to dive in.","i have worked with artists through soundbetter about 4 times now. each experience has been happy and productive. the quality of talent represented by soundbetter is top notch. finally, an average producer like me has access to world class musicians at a reasonable cost. i don't have to pay for studio time, engineers, cartage, assistants or spouses. the website is very straight forward and easy to navigate and the artist's page is detailed and informative. i think this is the best musical service to come along since starbucks. do not hesitate to dive in."
633f19e4350baeeabe62df5c,5,Its the best available and talented…,Its the best available and talented group of musicians I've meet. In person I've had musicians that aren't always focused and will give you the run around but soundbetter is always such professionalism and the people take the time to understand what your trying to accomplish. The work is always done in a minimal turn around time and with excellence. I've gotten so many projects done from working with Artist on Soundbetter. I love the platform.,2022-10-06T20:09:40.000Z,"September 20, 2022",customer,2,US,https://www.trustpilot.com/reviews/633f19e4350baeeabe62df5c,https://www.trustpilot.com/users/62277c2d4b2082001295d939,Its the best available and talented…,its the best available and talented…,Its the best available and talented group of musicians I've meet. In person I've had musicians that aren't always focused and will give you the run around but soundbetter is always such professionalism and the people take the time to understand what your trying to accomplish. The work is always done in a minimal turn around time and with excellence. I've gotten so many projects done from working with Artist on Soundbetter. I love the platform.,its the best available and talented group of musicians i've meet. in person i've had musicians that aren't always focused and will give you the run around but soundbetter is always such professionalism and the people take the time to understand what your trying to accomplish. the work is always done in a minimal turn around time and with excellence. i've gotten so many projects done from working with artist on soundbetter. i love the platform.
633d825a3d107cfdfcd39ad6,1,I am trying to become a Premium Member…,"I am trying to become a Premium Member for more than 2 years now in order to be able to get hired from people on SoundBetter. For some reason they say that they do not accept new professionals and that the profile page needs improvements, but they never say which type of improvements I need to make. Total waste of time. Not worth it",2022-10-05T15:10:51.000Z,"October 05, 2022",ILIAS,10,GR,https://www.trustpilot.com/reviews/633d825a3d107cfdfcd39ad6,https://www.trustpilot.com/users/578df6930000ff000a330f89,I am trying to become a Premium Member…,i am trying to become a premium member…,"I am trying to become a Premium Member for more than 2 years now in order to be able to get hired from people on SoundBetter. For some reason they say that they do not accept new professionals and that the profile page needs improvements, but they never say which type of improvements I need to make. Total waste of time. Not worth it","i am trying to become a premium member for more than 2 years now in order to be able to get hired from people on soundbetter. for some reason they say that they do not accept new professionals and that the profile page needs improvements, but they never say which type of improvements i need to make. total waste of time. not worth it"
63321f935871ff1ef90b24c9,1,Horrible Customer Service & Service Providers,Garbage. The customer service is trash and people claim credentials that are supposed to make them appear good… then they suck and you’re of your money.,2022-09-26T23:54:27.000Z,"September 28, 2021",Ike Nnanabu,3,US,https://www.trustpilot.com/reviews/63321f935871ff1ef90b24c9,https://www.trustpilot.com/users/5e3c82d5bef4a4d35169c04b,Horrible Customer Service & Service Providers,horrible customer service & service providers,Garbage. The customer service is trash and people claim credentials that are supposed to make them appear good… then they suck and you’re of your money.,garbage. the customer service is trash and people claim credentials that are supposed to make them appear good… then they suck and you’re of your money.
632a38147f7a8621ee60f68a,1,Scammed out of $600,"I never received a finished project. 'Alan' in customer service does not respond until you copy in the primary 'info' SoundBetter email and is continually refusing my refund, will not inform me of the company's formal complaints procedure and also is refusing to pass the issue onto anyone else at the company that I would hope are better at complaints handling than him. Currently looking into legal action to take against this company.",2022-09-21T00:00:52.000Z,"September 20, 2022",Ap,4,GB,https://www.trustpilot.com/reviews/632a38147f7a8621ee60f68a,https://www.trustpilot.com/users/632a37fc0a8830001289fa7c,Scammed out of $600,scammed out of $600,"I never received a finished project. 'Alan' in customer service does not respond until you copy in the primary 'info' SoundBetter email and is continually refusing my refund, will not inform me of the company's formal complaints procedure and also is refusing to pass the issue onto anyone else at the company that I would hope are better at complaints handling than him. Currently looking into legal action to take against this company.","i never received a finished project. 'alan' in customer service does not respond until you copy in the primary 'info' soundbetter email and is continually refusing my refund, will not inform me of the company's formal complaints procedure and also is refusing to pass the issue onto anyone else at the company that i would hope are better at complaints handling than him. currently looking into legal action to take against this company."
6322dc946a3e1ed2c3d34be9,1,They do not return a high amount of money which has accidentally been sent via PayPal,"My husband is a French-Caribbean musician. A few days ago he has accidentally sent a high amount of money to one employee of the SoundBetter company (Luis Cancion) via PayPal. Currently I am in contact with them explaining the problem again and again and that I want them to return my husband's money because there has been no order, he just wanted to listen to a song and has accidentally typed in a really big amount of money on the PayPal website.The company ignores the problem, instead they tell him that the re-recording of one of his own songs which he is not interested in and which he did NOT order, ""will be ready soon"". We are talking about the total amount of $2.500,00!!!! There is no such thing as a contract existing. I have already contacted PayPal and a lawyer is informed.Update:The PayPal company has refunded my husband's money.SoundBetter did not even apologize.Never again.",2022-09-29T11:08:41.000Z,"September 15, 2022",Jeannine Estelle Venance,1,DE,https://www.trustpilot.com/reviews/6322dc946a3e1ed2c3d34be9,https://www.trustpilot.com/users/6322dc7e15b0d100125485e2,They do not return a high amount of money which has accidentally been sent via PayPal,they do not return a high amount of money which has accidentally been sent via paypal,"My husband is a French-Caribbean musician. A few days ago he has accidentally sent a high amount of money to one employee of the SoundBetter company (Luis Cancion) via PayPal. Currently I am in contact with them explaining the problem again and again and that I want them to return my husband's money because there has been no order, he just wanted to listen to a song and has accidentally typed in a really big amount of money on the PayPal website.The company ignores the problem, instead they tell him that the re-recording of one of his own songs which he is not interested in and which he did NOT order, ""will be ready soon"". We are talking about the total amount of $2.500,00!!!! There is no such thing as a contract existing. I have already contacted PayPal and a lawyer is informed.UpdateThe PayPal company has refunded my husband's money.SoundBetter did not even apologize.Never again.","my husband is a french-caribbean musician. a few days ago he has accidentally sent a high amount of money to one employee of the soundbetter company (luis cancion) via paypal. currently i am in contact with them explaining the problem again and again and that i want them to return my husband's money because there has been no order, he just wanted to listen to a song and has accidentally typed in a really big amount of money on the paypal website.the company ignores the problem, instead they tell him that the re-recording of one of his own songs which he is not interested in and which he did not order, ""will be ready soon"". we are talking about the total amount of $2.500,00!!!! there is no such thing as a contract existing. i have already contacted paypal and a lawyer is informed.updatethe paypal company has refunded my husband's money.soundbetter did not even apologize.never again."
631a1fa96a3e1ed2c3cda938,1,They either sell stolen beats or improper licenses,I was sold an exclusive buyout track that had already been released by another artist. Complete scam of a site. Either they stole the beat and sold it as a new one or they sold me a buyout license that was already invalid.,2022-09-08T19:00:25.000Z,"April 08, 2022",David Green,2,US,https://www.trustpilot.com/reviews/631a1fa96a3e1ed2c3cda938,https://www.trustpilot.com/users/6318dbc69c69470012db0382,They either sell stolen beats or improper licenses,they either sell stolen beats or improper licenses,I was sold an exclusive buyout track that had already been released by another artist. Complete scam of a site. Either they stole the beat and sold it as a new one or they sold me a buyout license that was already invalid.,i was sold an exclusive buyout track that had already been released by another artist. complete scam of a site. either they stole the beat and sold it as a new one or they sold me a buyout license that was already invalid.
62d87cef8000af4a88462b30,5,Ara Sarkisian is an awesome mixer,"Prompt service, great mix!!! Very pleased with the sound!!",2022-07-21T00:08:47.000Z,"July 21, 2022",Tony P,1,US,https://www.trustpilot.com/reviews/62d87cef8000af4a88462b30,https://www.trustpilot.com/users/62d87cda0c328400130e4458,Ara Sarkisian is an awesome mixer,ara sarkisian is an awesome mixer,"Prompt service, great mix!!! Very pleased with the sound!!","prompt service, great mix!!! very pleased with the sound!!"
62d5d25a4c35e69ec512f4fb,5,I am happy with the service I received,,2022-07-18T23:36:27.000Z,"July 18, 2022",Marlon Baksh,3,US,https://www.trustpilot.com/reviews/62d5d25a4c35e69ec512f4fb,https://www.trustpilot.com/users/62d5d2463ffbd70012c1e423,I am happy with the service I received,i am happy with the service i received,,
62d590ac8000af4a8843c1cf,5,Great experience,Great experience! I was looking for a session musician and a lyricist and I found exactly what I was looking for. I am definitely going to be using SoundBetter for my next projects.,2022-07-18T18:56:12.000Z,"July 18, 2022",Carlos Herrera,2,US,https://www.trustpilot.com/reviews/62d590ac8000af4a8843c1cf,https://www.trustpilot.com/users/62d5909f3ffbd70012c1c348,Great experience,great experience,Great experience! I was looking for a session musician and a lyricist and I found exactly what I was looking for. I am definitely going to be using SoundBetter for my next projects.,great experience! i was looking for a session musician and a lyricist and i found exactly what i was looking for. i am definitely going to be using soundbetter for my next projects.
62d5682c4c35e69ec5128597,5,Great experience!,"Although it took a little while to deliver, I feel like it was worth it, as here at Soundbetter it's the only place I've been able to get the quality of top artists.",2022-07-18T16:03:24.000Z,"July 18, 2022",Tiago Martínez,1,EC,https://www.trustpilot.com/reviews/62d5682c4c35e69ec5128597,https://www.trustpilot.com/users/62d5681ad07d1e00127931c7,Great experience!,great experience!,"Although it took a little while to deliver, I feel like it was worth it, as here at Soundbetter it's the only place I've been able to get the quality of top artists.","although it took a little while to deliver, i feel like it was worth it, as here at soundbetter it's the only place i've been able to get the quality of top artists."
